年,月,縣市,合計售電量,縣市用電佔比,住宅部門,服務業部門,農林漁牧,工業部門
2017,4,新北市,1465865214,0.091,562071939,466604265,1692284,435496726
2017,4,台北市,1096027974,0.0681,356821661,704067397,1421064,33717852
2017,4,桃園市,2214381347,0.1375,353028674,328954927,2314754,1530082992
2017,4,台中市,2193720267,0.1362,394066609,476251219,12497570,1310904869
2017,4,台南市,2058841905,0.1279,256975197,245792512,29050371,1527023825
2017,4,高雄市,2179639724,0.1354,321868157,429850384,19861824,1408059359
2017,4,宜蘭縣,252004743,0.0157,62672370,54807812,5111825,129412736
2017,4,新竹縣,753833168,0.0468,85449814,71879570,1458138,595045646
2017,4,苗栗縣,579003087,0.036,63723549,54823903,2027648,458427987
2017,4,彰化縣,827465975,0.0514,165449480,157667430,33864532,470484533
2017,4,南投縣,222759219,0.0138,69672752,51521342,9062598,92502527
2017,4,雲林縣,422261731,0.0262,95534344,58758683,31385222,236583482
2017,4,嘉義縣,206449631,0.0128,61068209,44189179,19650724,81541519
2017,4,屏東縣,341012939,0.0212,105256130,83957126,59881941,91917742
2017,4,台東縣,69675201,0.0043,29533059,27214907,2273270,10653965
2017,4,花蓮縣,189279217,0.0118,48479217,52419727,2261760,86118513
2017,4,基隆市,110415909,0.0069,54029033,39371927,9251,17005698
2017,4,新竹市,783381501,0.0487,62849053,95463829,666715,624401904
2017,4,嘉義市,83635498,0.0052,35674469,40752440,507076,6701513
2017,4,澎湖縣,27642211,0.0017,11374880,12400371,426777,3440183
2017,4,金門縣,19892978,0.0012,7937163,9428466,247871,2279478
2017,4,連江縣,4906317,0.0003,1819510,2636149,18296,432362
2017,3,新北市,1452090265,0.0897,563517723,466528123,1506324,420538095
2017,3,台北市,1096871575,0.0677,370542449,692117176,1484464,32727486
2017,3,桃園市,2198354831,0.1358,299697293,309212183,2095520,1587349835
2017,3,台中市,2190227833,0.1353,393514476,456905553,11901504,1327906300
2017,3,台南市,2084095136,0.1287,255360779,224087697,25255497,1579391163
2017,3,高雄市,2272826631,0.1404,404201582,407206492,18223756,1443194801
2017,3,宜蘭縣,254482584,0.0157,62405544,55159705,4294454,132622881
2017,3,新竹縣,738514402,0.0456,76037219,64258832,1268802,596949549
2017,3,苗栗縣,590974569,0.0365,73215288,54407815,1851743,461499723
2017,3,彰化縣,843931367,0.0521,166581132,145211187,29718591,502420457
2017,3,南投縣,211023606,0.013,58151762,46386552,7968538,98516754
2017,3,雲林縣,426801511,0.0264,96750369,58716140,28310008,243024994
2017,3,嘉義縣,206026631,0.0127,66566275,42265271,17280503,79914582
2017,3,屏東縣,344521685,0.0213,115242880,80482906,54477954,94317945
2017,3,台東縣,65236366,0.004,26924729,25652289,2183382,10475966
2017,3,花蓮縣,187192452,0.0116,43331762,51207885,2226240,90426565
2017,3,基隆市,100752111,0.0062,46655845,36952961,9124,17134181
2017,3,新竹市,791147306,0.0489,69095687,91479256,636271,629936092
2017,3,嘉義市,82325682,0.0051,35914988,39403919,459773,6547002
2017,3,澎湖縣,29558062,0.0018,13015422,12849763,349452,3343425
2017,3,金門縣,21009693,0.0013,9200004,9683868,215830,1909991
2017,3,連江縣,5184865,0.0003,2190667,2549360,16118,428720
2017,2,新北市,1343642035,0.0918,553542817,429482226,1538121,359078871
2017,2,台北市,1004913497,0.0686,351628270,621657912,1234834,30392481
2017,2,桃園市,2018778028,0.1379,341987370,293958743,2193530,1380638385
2017,2,台中市,1951326206,0.1333,391082612,423075910,10894755,1126272929
2017,2,台南市,1880400237,0.1284,259188154,215662937,26020454,1379528692
2017,2,高雄市,1985614548,0.1356,324554987,375483699,18040587,1267535275
2017,2,宜蘭縣,233981801,0.016,64044069,50874429,4349210,114714093
2017,2,新竹縣,679429911,0.0464,82786500,66410988,1373477,528858946
2017,2,苗栗縣,500481374,0.0342,62181715,50205556,1654612,386439491
2017,2,彰化縣,757717135,0.0517,162725037,144630895,29880458,420480745
2017,2,南投縣,209968903,0.0143,70013243,48376501,8385843,83193316
2017,2,雲林縣,389833650,0.0266,89517621,53610666,27942774,218762589
2017,2,嘉義縣,186211938,0.0127,59463220,38990220,18025646,69732852
2017,2,屏東縣,318383360,0.0217,105877744,74317787,58494125,79693704
2017,2,台東縣,66403705,0.0045,29999790,24854689,2151193,9398033
2017,2,花蓮縣,173542825,0.0119,49078053,47787140,2176556,74501076
2017,2,基隆市,104843532,0.0072,53980682,35892599,9773,14960478
2017,2,新竹市,709159884,0.0484,61303829,83131585,591778,564132692
2017,2,嘉義市,79050904,0.0054,36099447,36428251,489307,6033899
2017,2,澎湖縣,25506252,0.0017,11474407,10561099,358410,3112336
2017,2,金門縣,17824956,0.0012,7787201,8168062,229321,1640372
2017,2,連江縣,5642039,0.0004,2469964,2742625,18929,410521
2017,1,新北市,1448918060,0.093,548509760,507782030,1617045,391009225
2017,1,台北市,1121496020,0.072,364584957,721849288,1442179,33619596
2017,1,桃園市,2033674949,0.1305,279153727,322116211,2302943,1430102068
2017,1,台中市,2099071616,0.1347,393084401,486374423,11950853,1207661939
2017,1,台南市,1993289889,0.1279,255417678,232754419,26957513,1478160279
2017,1,高雄市,2193737203,0.1408,425962316,413664405,18651243,1335459239
2017,1,宜蘭縣,243346798,0.0156,59880891,57995963,4397589,121072355
2017,1,新竹縣,710392457,0.0456,72451935,67462700,1393156,569084666
2017,1,苗栗縣,537635705,0.0345,69793191,58581209,1707172,407554133
2017,1,彰化縣,781699122,0.0502,157319801,153243683,31285394,439850244
2017,1,南投縣,198988693,0.0128,56829707,49473213,8275491,84410282
2017,1,雲林縣,408427426,0.0262,88132384,62267279,25913610,232114153
2017,1,嘉義縣,191817774,0.0123,63171354,44049854,16099515,68497051
2017,1,屏東縣,343559899,0.022,118911864,83664595,56882742,84100698
2017,1,台東縣,65013081,0.0042,26606811,26457040,2056585,9892645
2017,1,花蓮縣,181386333,0.0116,42312846,52995696,2182001,83895790
2017,1,基隆市,100518699,0.0065,44275768,39808441,7922,16426568
2017,1,新竹市,786383405,0.0505,66900836,89563585,618974,629300010
2017,1,嘉義市,83510583,0.0054,35641445,41154462,437631,6277045
2017,1,澎湖縣,30432008,0.002,12761895,13969671,378115,3322327
2017,1,金門縣,20701390,0.0013,8644206,10016578,202629,1837977
2017,1,連江縣,7077814,0.0005,2957067,3626087,30918,463742
2016,12,新北市,1556857242,0.0927,605488032,511048614,1712588,438608008
2016,12,台北市,1193795389,0.0711,396001560,760839467,1538297,35416065
2016,12,桃園市,2289340636,0.1363,353257005,350665800,2440203,1582977628
2016,12,台中市,2232397763,0.1329,438654022,509231289,12872125,1271640327
2016,12,台南市,2184790727,0.1301,292814690,262198213,30321186,1599456638
2016,12,高雄市,2261658897,0.1347,386682183,455486408,19339225,1400151081
2016,12,宜蘭縣,267752242,0.0159,64479348,57679825,4646948,140946121
2016,12,新竹縣,771494592,0.0459,89745695,77952644,1495271,602300982
2016,12,苗栗縣,563912880,0.0336,67307584,59431112,1879688,435294496
2016,12,彰化縣,873412583,0.052,177996589,168771766,34547739,492096489
2016,12,南投縣,238588025,0.0142,74967516,56478762,8966855,98174892
2016,12,雲林縣,441226183,0.0263,95130084,66556007,28521778,251018314
2016,12,嘉義縣,205685119,0.0122,63254684,46816676,18347700,77266059
2016,12,屏東縣,361084733,0.0215,118628151,88524114,58288730,95643738
2016,12,台東縣,72964435,0.0043,31473234,29608176,2234984,9648041
2016,12,花蓮縣,206908449,0.0123,50038745,55479680,2665846,98724178
2016,12,基隆市,116260791,0.0069,56348481,42477817,9114,17425379
2016,12,新竹市,810730410,0.0483,67757515,100682099,663260,641627536
2016,12,嘉義市,91830734,0.0055,40432689,43622681,491849,7283515
2016,12,澎湖縣,28800354,0.0017,12633133,12323937,416254,3427030
2016,12,金門縣,19813200,0.0012,7737521,9732740,215339,2127600
2016,12,連江縣,5006754,0.0003,1795011,2759090,18660,433993
2016,11,新北市,1774903728,0.0996,728432829,602731052,1764502,441975345
2016,11,台北市,1378544669,0.0773,489471387,850869748,1543714,36659820
2016,11,桃園市,2277246609,0.1277,337424261,376779123,2625664,1560417561
2016,11,台中市,2354935550,0.1321,515345635,571800922,13986748,1253802245
2016,11,台南市,2228756607,0.125,333308812,280506322,34084357,1580857116
2016,11,高雄市,2530741821,0.142,565826980,490935444,19478952,1454500445
2016,11,宜蘭縣,282568336,0.0158,72409043,67285956,5233106,137640231
2016,11,新竹縣,770691086,0.0432,92533535,78253919,1613705,598289927
2016,11,苗栗縣,579923964,0.0325,93173347,68592255,2260275,415898087
2016,11,彰化縣,903077856,0.0507,201855104,172246378,39383621,489592753
2016,11,南投縣,226561425,0.0127,65943791,56715135,10071959,93830540
2016,11,雲林縣,467659732,0.0262,112084485,74971789,31371248,249232210
2016,11,嘉義縣,240970386,0.0135,79597811,51724770,20905035,88742770
2016,11,屏東縣,392507807,0.022,143949099,96152671,57646781,94759256
2016,11,台東縣,76284078,0.0043,31626153,31934250,2341046,10382629
2016,11,花蓮縣,203023212,0.0114,51366264,61557545,2601208,87498195
2016,11,基隆市,119765452,0.0067,55427818,46206843,8673,18122118
2016,11,新竹市,845503378,0.0474,90710140,111644622,751191,642397425
2016,11,嘉義市,105359292,0.0059,47070455,50512729,565330,7210778
2016,11,澎湖縣,36913762,0.0021,16342527,16570576,460299,3540360
2016,11,金門縣,25812929,0.0014,10376470,12460437,239600,2736422
2016,11,連江縣,6247090,0.0004,2695805,3133636,20212,397437
2016,10,新北市,1904718339,0.1014,832253340,607806566,1882545,462775888
2016,10,台北市,1501915721,0.08,553509727,907730546,1777000,38898448
2016,10,桃園市,2513685699,0.1338,466740294,413135498,2728279,1631081628
2016,10,台中市,2449027294,0.1304,554862401,579776116,15169340,1299219437
2016,10,台南市,2348668284,0.1251,366679345,301111165,36323050,1644554724
2016,10,高雄市,2461168605,0.131,466968488,511100856,19475309,1463623952
2016,10,宜蘭縣,296404194,0.0158,84924814,68038151,6257893,137183336
2016,10,新竹縣,851560493,0.0453,119782977,91719194,1876738,638181584
2016,10,苗栗縣,601403135,0.032,89731184,69800040,2314821,439557090
2016,10,彰化縣,949690232,0.0506,227148374,184818252,40558262,497165344
2016,10,南投縣,258446653,0.0138,87483688,62969571,10029979,97963415
2016,10,雲林縣,485531063,0.0259,117058401,74041061,32717448,261714153
2016,10,嘉義縣,241950797,0.0129,77220220,53217893,21452448,90060236
2016,10,屏東縣,380899426,0.0203,135450293,96203327,54361324,94884482
2016,10,台東縣,85432061,0.0045,37863809,34848213,2366263,10353776
2016,10,花蓮縣,221080872,0.0118,64231992,64941825,2652360,89254695
2016,10,基隆市,145745284,0.0078,76200851,50809598,8517,18726318
2016,10,新竹市,905602795,0.0482,94317449,120237381,802464,690245501
2016,10,嘉義市,110125615,0.0059,50512832,51751698,543987,7317098
2016,10,澎湖縣,35484608,0.0019,15839890,15490779,482974,3670965
2016,10,金門縣,26526783,0.0014,10640944,12557571,241909,3086359
2016,10,連江縣,6379786,0.0003,2388393,3496935,21052,473406
2016,9,新北市,2135313574,0.111,983799605,690504600,2092578,458916791
2016,9,台北市,1672035633,0.0869,658430220,973055220,1809277,38740916
2016,9,桃園市,2470506923,0.1284,451638132,429334977,3071992,1586461822
2016,9,台中市,2490892897,0.1294,633384351,629236773,15204959,1213066814
2016,9,台南市,2321855517,0.1206,400873975,301101698,38727714,1581152130
2016,9,高雄市,2467598098,0.1282,662319545,517464965,20813030,1267000558
2016,9,宜蘭縣,304576411,0.0158,98573099,77732100,7088914,121182298
2016,9,新竹縣,826912830,0.043,121643165,87188347,1931349,616149969
2016,9,苗栗縣,620421739,0.0322,124788339,76376360,2524646,416732394
2016,9,彰化縣,948693670,0.0493,250236219,184461412,45478222,468517817
2016,9,南投縣,238393139,0.0124,74297947,60250275,10390050,93454867
2016,9,雲林縣,505222073,0.0263,139332380,81439414,37135331,247314948
2016,9,嘉義縣,250988795,0.013,95319720,55474952,23089981,77104142
2016,9,屏東縣,416514600,0.0216,166883796,102099925,60815004,86715875
2016,9,台東縣,87390257,0.0045,38393186,36035326,2512791,10448954
2016,9,花蓮縣,220277466,0.0114,66276339,69966537,3015261,81019329
2016,9,基隆市,147439305,0.0077,75158596,53924145,8744,18347820
2016,9,新竹市,918904925,0.0477,120398304,123943344,825962,673737315
2016,9,嘉義市,118983192,0.0062,56196252,54754891,569107,7462942
2016,9,澎湖縣,44125302,0.0023,20579982,19365594,535408,3644318
2016,9,金門縣,31593156,0.0016,13475708,14688117,290054,3139277
2016,9,連江縣,6795235,0.0004,2801473,3449844,24470,519448
2016,8,新北市,2072821124,0.1044,930153249,643513717,2124452,497029706
2016,8,台北市,1644832863,0.0829,620475711,980438915,1894287,42023950
2016,8,桃園市,2703450238,0.1362,537350608,448503988,3399597,1714196045
2016,8,台中市,2545480749,0.1282,609458283,613930819,16154792,1305936855
2016,8,台南市,2465782394,0.1242,409699146,313697301,39173792,1703212155
2016,8,高雄市,2483044373,0.1251,531624055,530870294,21735055,1398814969
2016,8,宜蘭縣,321095212,0.0162,96750824,75488958,7516681,141338749
2016,8,新竹縣,883637359,0.0445,135804152,97949931,2124273,647759003
2016,8,苗栗縣,643446822,0.0324,105290002,75051538,2774898,460330384
2016,8,彰化縣,1003815750,0.0506,249853615,191331509,47079259,515551367
2016,8,南投縣,271720907,0.0137,90679595,66022543,11245277,103773492
2016,8,雲林縣,511027677,0.0257,131930516,77774487,38794771,262527903
2016,8,嘉義縣,248329507,0.0125,85266291,55015111,24072762,83975343
2016,8,屏東縣,422081565,0.0213,156537413,101797381,63788032,99958739
2016,8,台東縣,95278688,0.0048,43229864,38249267,2896258,10903299
2016,8,花蓮縣,235365186,0.0119,72749424,69713299,3306071,89596392
2016,8,基隆市,160137080,0.0081,85156702,55578096,7787,19394495
2016,8,新竹市,943859712,0.0476,109340857,125422947,901561,708194347
2016,8,嘉義市,118754131,0.006,56002235,54047696,645256,8058944
2016,8,澎湖縣,39300388,0.002,17467355,17225888,606711,4000434
2016,8,金門縣,29735457,0.0015,11825045,13949481,308401,3652530
2016,8,連江縣,6334581,0.0003,2202509,3552149,21619,558304
2016,7,新北市,1965395229,0.1022,818408898,662198909,2002492,482784930
2016,7,台北市,1581709292,0.0823,552658231,985942002,1902032,41207027
2016,7,桃園市,2497612375,0.1299,380289245,426585548,3151890,1687585692
2016,7,台中市,2465235313,0.1282,560046717,611676394,15848092,1277664110
2016,7,台南市,2395967098,0.1246,371351596,301903388,37190593,1685521521
2016,7,高雄市,2585365054,0.1344,637747495,530151864,21121443,1396344252
2016,7,宜蘭縣,304597476,0.0158,81325595,75391443,7541946,140338492
2016,7,新竹縣,838453793,0.0436,101211165,86054747,2096961,649090920
2016,7,苗栗縣,652731765,0.0339,106223358,75713098,2894492,467900817
2016,7,彰化縣,950258957,0.0494,220833180,177555144,45507153,506363480
2016,7,南投縣,237225959,0.0123,67071120,59504911,10069788,100580140
2016,7,雲林縣,501170617,0.0261,129461691,80061588,38381490,253265848
2016,7,嘉義縣,249507718,0.013,87570716,55040011,23712928,83184063
2016,7,屏東縣,434377109,0.0226,165854270,104186430,65724325,98612084
2016,7,台東縣,85642787,0.0045,35145642,37158034,2959713,10379398
2016,7,花蓮縣,221221167,0.0115,57654877,70833119,3165400,89567771
2016,7,基隆市,135350450,0.007,61830370,54082603,6769,19430708
2016,7,新竹市,932729976,0.0485,103414617,124617751,856578,703841030
2016,7,嘉義市,115756598,0.006,52293347,55156824,626496,7679931
2016,7,澎湖縣,43322883,0.0023,18838287,19929641,575721,3979234
2016,7,金門縣,30617657,0.0016,11562463,15127763,307366,3620065
2016,7,連江縣,6079007,0.0003,2364219,3153295,19917,541576
2016,6,新北市,1680046650,0.0952,653053616,567647931,1876533,457468570
2016,6,台北市,1359963997,0.0771,432604003,887239304,1810062,38310628
2016,6,桃園市,2410037421,0.1366,378144999,398329001,2522225,1631041196
2016,6,台中市,2265577580,0.1284,471738518,558638660,14888164,1220312238
2016,6,台南市,2283335839,0.1294,327683733,296438479,33307401,1625906226
2016,6,高雄市,2309530549,0.1309,434130982,511436356,19601298,1344361913
2016,6,宜蘭縣,268822917,0.0152,67752668,63990565,6471010,130608674
2016,6,新竹縣,803620914,0.0456,94975446,86061277,1679930,620904261
2016,6,苗栗縣,587229161,0.0333,72501496,66888952,2171242,445667471
2016,6,彰化縣,893024265,0.0506,192662845,172775445,40272767,487313208
2016,6,南投縣,246152344,0.014,77354022,60464993,10036613,98296716
2016,6,雲林縣,458638841,0.026,110968034,72213637,34129551,241327619
2016,6,嘉義縣,225194924,0.0128,72162749,52558008,22253467,78220700
2016,6,屏東縣,388735219,0.022,133208562,97905902,62714644,94906111
2016,6,台東縣,83708834,0.0047,34654558,35437998,2921261,10695017
2016,6,花蓮縣,207583019,0.0118,54273213,64173502,2528795,86607509
2016,6,基隆市,126455922,0.0072,58410296,49190324,7159,18848143
2016,6,新竹市,875258398,0.0496,75417131,117583108,793867,681464292
2016,6,嘉義市,103360370,0.0059,44887835,50344383,639153,7488999
2016,6,澎湖縣,33176283,0.0019,13463284,15332682,501190,3879127
2016,6,金門縣,24401297,0.0014,8245461,12511525,239184,3405127
2016,6,連江縣,5170674,0.0003,1847634,2793430,14088,515522
2016,5,新北市,1639105579,0.0941,604572205,570739114,1914380,461879880
2016,5,台北市,1307357227,0.075,402085514,865853296,1721030,37697387
2016,5,桃園市,2327401081,0.1336,306570151,373590728,2474562,1644765640
2016,5,台中市,2249400027,0.1291,426337905,552490274,14605912,1255965936
2016,5,台南市,2247108479,0.129,281417812,282869380,31065343,1651755944
2016,5,高雄市,2422901142,0.1391,469701356,501172441,20098513,1431928832
2016,5,宜蘭縣,269799731,0.0155,62242608,64895137,6337220,136324766
2016,5,新竹縣,780830811,0.0448,78998932,75346717,1692163,624792999
2016,5,苗栗縣,601105388,0.0345,77013635,66808114,1900277,455383362
2016,5,彰化縣,869301863,0.0499,171823739,159820927,37018882,500638315
2016,5,南投縣,224115491,0.0129,59037370,54977671,9421585,100678865
2016,5,雲林縣,446421400,0.0256,99526447,73244602,30686025,242964326
2016,5,嘉義縣,219846266,0.0126,68855844,51934171,19463340,79592911
2016,5,屏東縣,387934071,0.0223,128096141,97285150,63466206,99086574
2016,5,台東縣,75856593,0.0044,28455382,33964906,2746274,10690031
2016,5,花蓮縣,197944234,0.0114,45597542,63244915,2490016,86611761
2016,5,基隆市,111830924,0.0064,47697430,46289228,7935,17836331
2016,5,新竹市,877069919,0.0503,74733536,112995295,748821,688592267
2016,5,嘉義市,99435649,0.0057,40169126,50979647,568597,7718279
2016,5,澎湖縣,34834064,0.002,13778610,16707523,460034,3887897
2016,5,金門縣,25013691,0.0014,9187504,12373508,257377,3195302
2016,5,連江縣,5450801,0.0003,2334374,2629489,18339,468599
2016,4,新北市,1449975615,0.0915,576296689,447394938,1615708,424668280
2016,4,台北市,1110962997,0.0701,365587917,710472928,1546308,33355844
2016,4,桃園市,2224819456,0.1404,362998695,319176162,2141787,1540502812
2016,4,台中市,2020545075,0.1275,400804151,454525212,12661607,1152554105
2016,4,台南市,2088429733,0.1318,261563530,241573025,26641988,1558651190
2016,4,高雄市,2135981945,0.1348,323796103,426508868,17968027,1367708947
2016,4,宜蘭縣,247485027,0.0156,62314580,52721608,5018973,127429866
2016,4,新竹縣,730258417,0.0461,88526444,68597216,1253525,571881232
2016,4,苗栗縣,565557129,0.0357,64516229,54373640,1614600,445052660
2016,4,彰化縣,808301906,0.051,167673910,143649010,30541986,466437000
2016,4,南投縣,224403475,0.0142,71691080,50968122,7890792,93853481
2016,4,雲林縣,401008859,0.0253,92419165,59226995,24941657,224421042
2016,4,嘉義縣,204020737,0.0129,60141971,44440495,15563392,83874879
2016,4,屏東縣,331635305,0.0209,105008391,81273512,55548383,89805019
2016,4,台東縣,71446104,0.0045,29721690,29168204,2346023,10210187
2016,4,花蓮縣,187029404,0.0118,48877582,53556578,2104884,82490360
2016,4,基隆市,111525103,0.007,55964107,38725888,8019,16827089
2016,4,新竹市,801421423,0.0506,65857116,94657273,675762,640231272
2016,4,嘉義市,84681887,0.0053,37379862,40278590,434736,6588699
2016,4,澎湖縣,27418043,0.0017,11633174,12041609,378617,3364643
2016,4,金門縣,19869831,0.0013,8082411,9497927,188759,2100734
2016,4,連江縣,4338964,0.0003,1729232,2231810,11695,366227
2016,3,新北市,1471398340,0.0936,584256083,462727513,1560163,422854581
2016,3,台北市,1109312620,0.0705,384036308,690967798,1368482,32940032
2016,3,桃園市,2149953592,0.1367,311520432,303121212,2036645,1533275303
2016,3,台中市,2015081290,0.1281,403860286,440907306,11254907,1159058791
2016,3,台南市,2051788742,0.1305,257839119,219478242,26460642,1548010739
2016,3,高雄市,2176257104,0.1384,408419599,396532661,19075730,1352229114
2016,3,宜蘭縣,254676854,0.0162,61782811,54578727,4861118,133454198
2016,3,新竹縣,704759481,0.0448,78551190,61246146,1223931,563738214
2016,3,苗栗縣,562881903,0.0358,75551822,55557299,1532701,430240081
2016,3,彰化縣,786543315,0.05,165132711,132495750,29196639,459718215
2016,3,南投縣,206153288,0.0131,58545104,46946089,7775331,92886764
2016,3,雲林縣,404473381,0.0257,92879448,59483032,26535040,225575861
2016,3,嘉義縣,196720866,0.0125,65959206,41199234,16821831,72740595
2016,3,屏東縣,338976031,0.0216,113927080,78194400,57124231,89730320
2016,3,台東縣,66602636,0.0042,26638713,27426799,2407244,10129880
2016,3,花蓮縣,181283922,0.0115,42760350,51573697,2145550,84804325
2016,3,基隆市,102707200,0.0065,47780072,37902147,7454,17017527
2016,3,新竹市,806497167,0.0513,72305359,90451914,590293,643149601
2016,3,嘉義市,82684365,0.0053,37121352,38527578,433077,6602358
2016,3,澎湖縣,29816139,0.0019,13276723,12807677,346005,3385734
2016,3,金門縣,21416057,0.0014,9321469,9891952,201667,2000969
2016,3,連江縣,5430606,0.0003,2398545,2561330,15433,455298
2016,2,新北市,1279999291,0.0945,538570714,400052761,1424480,339951336
2016,2,台北市,966930039,0.0714,345669833,591219328,1199238,28841640
2016,2,桃園市,1860291291,0.1374,338506417,276306465,1963518,1243514891
2016,2,台中市,1725326083,0.1274,375418671,390873591,10364161,948669660
2016,2,台南市,1731641871,0.1279,246328255,198956642,24420658,1261936316
2016,2,高雄市,1822350145,0.1346,308329421,350591331,16898361,1146531032
2016,2,宜蘭縣,216579563,0.016,59925856,46896349,3964428,105792930
2016,2,新竹縣,638411621,0.0471,80829476,60421470,1034008,496126667
2016,2,苗栗縣,481399732,0.0356,59569974,48626291,1370526,371832941
2016,2,彰化縣,663815545,0.049,154411560,127669327,27167736,354566922
2016,2,南投縣,187775398,0.0139,66266309,44896233,6550286,70062570
2016,2,雲林縣,346763752,0.0256,81091214,51196249,23709381,190766908
2016,2,嘉義縣,161477072,0.0119,55123723,36762663,14609951,54980735
2016,2,屏東縣,286930473,0.0212,98187409,68716314,51518754,68507996
2016,2,台東縣,62825604,0.0046,27944209,24718465,2167682,7995248
2016,2,花蓮縣,169378215,0.0125,45566308,45244453,1921631,76645823
2016,2,基隆市,99265624,0.0073,51893036,33568335,7025,13797228
2016,2,新竹市,719706985,0.0531,61529037,76141522,570455,581465971
2016,2,嘉義市,73985549,0.0055,34728372,33595700,450059,5211418
2016,2,澎湖縣,24143144,0.0018,10491206,10316837,319021,3016080
2016,2,金門縣,17481957,0.0013,7569588,8081044,172343,1658982
2016,2,連江縣,4683384,0.0003,1764007,2459486,16247,443644
2016,1,新北市,1439212950,0.0936,540526631,493533884,1679927,403472508
2016,1,台北市,1108842737,0.0721,360765814,713562754,1383129,33131040
2016,1,桃園市,2078943261,0.1352,277353087,316047777,2177982,1483364415
2016,1,台中市,1974035601,0.1283,380614970,465608225,11932660,1115879746
2016,1,台南市,1990741971,0.1294,248579986,226744138,27581718,1487836129
2016,1,高雄市,2138963056,0.1391,414615754,402452147,19383739,1302511416
2016,1,宜蘭縣,253229857,0.0165,57517473,56006325,4341753,135364306
2016,1,新竹縣,687180753,0.0447,68535413,63999203,1157780,553488357
2016,1,苗栗縣,559187594,0.0364,68742495,58694166,1580625,430170308
2016,1,彰化縣,762764410,0.0496,151432577,139978019,30463550,440890264
2016,1,南投縣,197406769,0.0128,54411432,47589753,7854383,87551201
2016,1,雲林縣,394717527,0.0257,85397006,62569495,24489117,222261909
2016,1,嘉義縣,191048809,0.0124,61012850,43496193,15721688,70818078
2016,1,屏東縣,336248376,0.0219,114210920,79597828,56722139,85717489
2016,1,台東縣,66000524,0.0043,25804334,27523499,2399328,10273363
2016,1,花蓮縣,180865259,0.0118,41360028,52272759,2086817,85145655
2016,1,基隆市,99858588,0.0065,43786770,38798149,7507,17266162
2016,1,新竹市,784782388,0.051,65474909,89741806,604674,628960999
2016,1,嘉義市,82303822,0.0054,35132162,40187505,436888,6547267
2016,1,澎湖縣,29677894,0.0019,12398263,13503988,357898,3417745
2016,1,金門縣,20582051,0.0013,8320068,10046944,199869,2015170
2016,1,連江縣,4926983,0.0003,1995495,2477981,15884,437623
